,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0841-000,9999,841,0,アップリュー,,アップリュー,"['Ｇのちから', 'ふいうち', 'りゅうのまい', 'げきりん', 'テラバースト', 'ドラゴンダイブ', 'とんぼがえり', 'くさわけ', 'つばめがえし', 'タネマシンガン']","[87.5, 61.9, 54.1, 50.3, 32.5, 23.5, 18.1, 9.1, 9.0, 7.7]","['はりきり', 'じゅくせい', 'くいしんぼう']","[83.1, 13.6, 3.3]","['いのちのたま', 'こだわりスカーフ', 'きあいのタスキ', 'オボンのみ', 'こうかくレンズ', 'こだわりハチマキ', 'いかさまダイス', 'チイラのみ', 'ラムのみ', 'からぶりほけん']","[35.1, 12.4, 11.5, 8.8, 7.1, 4.4, 4.1, 2.7, 2.5, 2.3]","['はがね', 'ほのお', 'くさ', 'ドラゴン', 'じめん', 'あく', 'フェアリー', 'ひこう', 'どく', 'かくとう']","[20.9, 18.0, 17.3, 11.5, 11.0, 5.7, 4.1, 2.6, 2.1, 1.2]"
0843-000,9999,843,0,スナヘビ,,スナヘビ,"['へびにらみ', 'ステルスロック', 'ちいさくなる', 'じならし', 'がんせきふうじ', 'すなじごく', 'ねむる', 'とぐろをまく', 'すなかけ', 'ねごと']","[83.4, 68.2, 59.6, 56.3, 31.1, 25.2, 19.2, 17.2, 6.0, 5.3]","['すなはき', 'だっぴ', 'すながくれ']","[59.6, 33.0, 7.4]","['しんかのきせき', 'きあいのタスキ', 'さらさらいわ', 'レッドカード', 'くっつきバリ', 'たべのこし']","[50.0, 41.3, 3.3, 3.3, 1.1, 1.1]",['じめん'],[100.0]
0844-000,9999,844,0,サダイジャ,,サダイジャ,"['へびにらみ', 'ステルスロック', 'じしん', 'がんせきふうじ', 'とぐろをまく', 'ちいさくなる', 'じならし', 'ボディプレス', 'すなじごく', 'ねむる']","[80.8, 63.9, 48.8, 37.9, 20.7, 20.7, 14.4, 13.6, 13.5, 11.6]","['すなはき', 'だっぴ', 'すながくれ']","[70.6, 23.0, 6.3]","['さらさらいわ', 'たべのこし', 'オボンのみ', 'ゴツゴツメット', 'きあいのタスキ', 'ひかりのこな', 'だっしゅつボタン', 'レッドカード', 'しめつけバンド', 'メンタルハーブ']","[32.4, 12.5, 11.6, 7.2, 7.1, 6.9, 5.1, 2.3, 2.2, 2.2]","['じめん', 'フェアリー', 'はがね', 'ドラゴン', 'くさ', 'いわ', 'ほのお', 'かくとう', 'こおり', 'みず']","[20.0, 17.9, 10.8, 10.0, 9.0, 8.1, 5.2, 4.0, 3.9, 3.1]"
0846-000,9999,846,0,サシカマス,,サシカマス,"['ドリルライナー', 'アクアブレイク', 'インファイト', 'かみくだく', 'みだれづき', 'つつく', 'アクアジェット']","[66.7, 66.7, 66.7, 66.7, 33.3, 33.3, 33.3]",,,,,,
0848-000,9999,848,0,エレズン,,エレズン,"['ほっぺすりすり', 'なみだめ', 'じたばた', 'がむしゃら', 'ようかいえき', 'なきごえ', 'アンコール', 'こらえる', 'ゲップ']","[100.0, 91.7, 83.3, 66.7, 25.0, 8.3, 8.3, 8.3, 8.3]","['びびり', 'せいでんき']","[50.0, 50.0]",['きあいのタスキ'],[100.0],,
0854-000,9999,854,0,ヤバチャ,,ヤバチャ,"['ふいうち', 'ギガドレイン', 'あまいかおり', 'わるだくみ', 'からをやぶる', 'アシストパワー', 'バトンタッチ', 'トリックルーム', 'シャドーボール', 'おにび']","[63.5, 60.3, 50.8, 46.0, 38.9, 25.4, 23.8, 19.8, 15.1, 14.3]","['くだけるよろい', 'のろわれボディ']","[78.9, 21.1]","['きあいのタスキ', 'しんかのきせき', 'カムラのみ']","[72.2, 25.0, 2.8]",['ゴースト'],[100.0]
0856-000,9999,856,0,ミブリム,,ミブリム,"['なかよくする', 'ねんりき', 'いのちのしずく', 'ゆびをふる', 'いやしのねがい', 'トリックルーム', 'リフレクター', 'サイコフィールド', 'ほっぺすりすり', 'ひかりのかべ']","[65.4, 63.5, 40.4, 38.5, 30.8, 26.9, 23.1, 17.3, 9.6, 9.6]","['いやしのこころ', 'マジックミラー', 'きけんよち']","[46.4, 46.4, 7.1]","['きあいのハチマキ', 'きあいのタスキ', 'しんかのきせき', 'ひかりのねんど']","[42.3, 42.3, 7.7, 7.7]",,
0857-000,9999,857,0,テブリム,,テブリム,"['ほっぺすりすり', 'いやしのねがい', 'めいそう', 'トリックルーム', 'バトンタッチ', 'リフレクター', 'マジカルフレイム', 'ギガドレイン', 'サイコキネシス', 'ひかりのかべ']","[62.8, 45.4, 44.1, 37.1, 36.1, 33.5, 29.7, 21.0, 17.0, 13.2]","['マジックミラー', 'きけんよち', 'いやしのこころ']","[98.3, 1.3, 0.4]","['しんかのきせき', 'きあいのタスキ', 'とつげきチョッキ', 'たべのこし', 'グランドコート']","[97.7, 2.1, 0.1, 0.0, 0.0]","['ノーマル', 'フェアリー', 'エスパー', 'はがね', 'ほのお', 'あく', 'でんき', 'かくとう', 'くさ', 'みず']","[48.6, 12.0, 11.3, 8.5, 5.6, 4.2, 3.5, 2.1, 2.1, 1.4]"
0859-000,9999,859,0,ベロバー,,ベロバー,"['ねこだまし', 'ないしょばなし', 'リフレクター', 'ひかりのかべ', 'でんじは', 'ダメおし', 'ふいうち', 'いばる', 'イカサマ', 'いちゃもん']","[44.1, 44.1, 29.4, 29.4, 26.5, 23.5, 23.5, 23.5, 16.2, 13.2]","['いたずらごころ', 'おみとおし']","[91.9, 8.1]","['きあいのタスキ', 'ひかりのねんど']","[50.0, 50.0]",,
0860-000,9999,860,0,ギモー,,ギモー,"['リフレクター', 'ひかりのかべ', 'イカサマ', 'すてゼリフ', 'ちょうはつ', 'でんじは', 'じゃれつく', 'いばる', 'みがわり', 'ミストフィールド']","[79.2, 79.2, 53.9, 53.6, 28.0, 20.5, 17.0, 12.2, 11.6, 8.3]","['いたずらごころ', 'おみとおし']","[98.5, 1.5]","['ひかりのねんど', 'しんかのきせき', 'きあいのタスキ', 'くろいヘドロ', 'だっしゅつボタン', 'こだわりハチマキ', 'たつじんのおび', 'こだわりスカーフ']","[50.0, 29.4, 6.6, 5.9, 4.4, 1.5, 1.5, 0.7]","['あく', 'どく', 'ほのお']","[50.0, 25.0, 25.0]"
0870-000,9999,870,0,タイレーツ,,タイレーツ,"['はいすいのじん', 'インファイト', 'アイアンヘッド', 'であいがしら', 'テラバースト', 'ボディプレス', 'てっぺき', 'かわらわり', 'いわなだれ', 'スマートホーン']","[79.1, 67.5, 44.9, 38.0, 37.7, 15.9, 13.3, 12.1, 10.0, 9.8]","['カブトアーマー', 'まけんき']","[51.3, 48.7]","['ラムのみ', 'きあいのタスキ', 'たべのこし', 'いのちのたま', 'オボンのみ', 'ゴツゴツメット', 'ちからのハチマキ', 'カゴのみ', 'ものまねハーブ', 'こだわりハチマキ']","[19.5, 13.5, 12.8, 12.8, 8.5, 4.3, 3.4, 3.0, 2.6, 2.0]","['はがね', 'ゴースト', 'かくとう', 'こおり', 'あく', 'フェアリー', 'エスパー', 'いわ', 'でんき', 'どく']","[33.9, 31.8, 9.8, 6.3, 5.1, 2.3, 2.3, 1.9, 1.2, 1.2]"
0872-000,9999,872,0,ユキハミ,,ユキハミ,"['ミラーコート', 'むしのていこう', 'こごえるかぜ', 'まもる', 'テラバースト', 'むしくい', 'ねむる', 'こなゆき', 'むしのさざめき', 'ようせいのかぜ']","[83.2, 63.1, 53.7, 51.0, 27.5, 26.2, 26.2, 20.1, 11.4, 1.3]","['こおりのりんぷん', 'りんぷん']","[62.5, 37.5]","['しんかのきせき', 'きあいのタスキ', 'いのちのたま']","[37.5, 33.3, 29.2]","['むし', 'ひこう']","[50.0, 50.0]"
0874-000,9999,874,0,イシヘンジン,,イシヘンジン,"['じしん', 'がんせきふうじ', 'じゅうりょく', 'ステルスロック', 'ヘビーボンバー', 'ロックブラスト', 'ストーンエッジ', 'ボディプレス', 'ロックカット', 'てっぺき']","[56.2, 46.7, 46.7, 36.6, 36.6, 32.7, 32.6, 27.0, 16.3, 11.6]",['パワースポット'],[100.0],"['きあいのタスキ', 'じゃくてんほけん', 'ゴツゴツメット', 'こだわりスカーフ', 'いかさまダイス', 'たべのこし', 'オボンのみ', 'いのちのたま', 'からぶりほけん', 'フィラのみ']","[51.5, 12.6, 6.0, 5.1, 5.1, 3.0, 3.0, 2.3, 2.2, 2.0]","['いわ', 'はがね', 'ひこう', 'フェアリー', 'こおり', 'くさ', 'ゴースト', 'ドラゴン', 'ノーマル', 'ほのお']","[30.0, 18.0, 15.3, 8.0, 6.0, 5.3, 4.7, 4.0, 2.7, 2.0]"
0878-000,9999,878,0,ゾウドウ,,ゾウドウ,"['いわくだき', 'じならし', 'アイアンヘッド', 'じゃれつく', 'ふみつけ', 'てっぺき', 'いわなだれ', 'しねんのずつき', 'テラバースト', 'じしん']","[66.7, 55.6, 55.6, 48.1, 40.7, 33.3, 25.9, 18.5, 14.8, 11.1]",['ちからずく'],[100.0],"['いのちのたま', 'こだわりハチマキ']","[80.0, 20.0]",['はがね'],[100.0]
0879-000,9999,879,0,ダイオウドウ,,ダイオウドウ,"['じゃれつく', 'アイアンヘッド', 'じしん', 'いわなだれ', 'ヘビーボンバー', 'ばかぢから', 'テラバースト', 'ステルスロック', 'かわらわり', 'しねんのずつき']","[83.5, 79.9, 52.6, 27.1, 20.6, 17.3, 13.4, 11.4, 11.4, 10.3]","['ちからずく', 'ヘヴィメタル']","[84.9, 15.1]","['いのちのたま', 'とつげきチョッキ', 'こだわりハチマキ', 'オボンのみ', 'オッカのみ', 'たべのこし', 'ゴツゴツメット', 'せんせいのツメ', 'たつじんのおび', 'ふうせん']","[65.5, 14.9, 5.0, 3.1, 1.3, 1.0, 0.9, 0.8, 0.7, 0.7]","['はがね', 'フェアリー', 'ほのお', 'ひこう', 'じめん', 'ゴースト', 'みず', 'いわ', 'ドラゴン', 'でんき']","[35.2, 18.5, 14.8, 9.4, 4.4, 3.5, 3.1, 2.9, 2.6, 2.0]"
0885-000,9999,885,0,ドラメシヤ,,ドラメシヤ,"['かなしばり', 'ふいうち', 'まとわりつく', 'ドラゴンテール', 'でんじは', 'でんこうせっか', 'おどろかす', 'かみつく', 'のろい']","[53.2, 53.2, 51.6, 48.4, 48.4, 46.8, 46.8, 46.8, 4.8]","['すりぬけ', 'のろわれボディ']","[96.9, 3.1]",['きあいのタスキ'],[100.0],"['ゴースト', 'ドラゴン']","[50.0, 50.0]"
0886-000,9999,886,0,ドロンチ,,ドロンチ,"['のろい', 'おにび', 'シャドーボール', 'ひかりのかべ', 'リフレクター', 'たたりめ', 'でんじは', 'りゅうのまい', 'とんぼがえり', 'ゴーストダイブ']","[40.9, 39.2, 30.1, 29.0, 27.3, 25.4, 20.7, 20.4, 19.9, 19.1]","['すりぬけ', 'のろわれボディ', 'クリアボディ']","[56.3, 36.9, 6.8]","['ひかりのねんど', 'しんかのきせき', 'こだわりメガネ', 'きあいのタスキ', 'じゃくてんほけん', 'たべのこし', 'メンタルハーブ', 'オボンのみ', 'とつげきチョッキ', 'いのちのたま']","[35.8, 27.0, 17.2, 14.7, 2.0, 1.0, 1.0, 0.5, 0.5, 0.5]","['ドラゴン', 'ゴースト']","[70.0, 30.0]"
0906-000,9999,906,0,ニャオハ,,ニャオハ,"['このは', 'しっぽをふる', 'ひっかく', 'ふいうち', 'じゃれつく', 'やどりぎのタネ', 'ちょうはつ', 'まもる', 'とんぼがえり', 'みがわり']","[37.1, 35.7, 35.0, 27.4, 26.3, 25.9, 25.7, 24.9, 20.3, 13.9]","['しんりょく', 'へんげんじざい']","[71.2, 28.8]","['きあいのタスキ', 'しんかのきせき', 'チイラのみ', 'だっしゅつパック', 'いのちのたま', 'カムラのみ', 'ふうせん', 'おんみつマント', 'こだわりハチマキ', 'たべのこし']","[27.5, 24.2, 12.1, 7.7, 7.7, 6.0, 4.4, 2.2, 2.2, 2.2]","['フェアリー', 'くさ', 'じめん', 'ほのお', 'はがね']","[34.3, 31.4, 17.1, 11.4, 5.7]"
0907-000,9999,907,0,ニャローテ,,ニャローテ,"['やどりぎのタネ', 'とんぼがえり', 'まもる', 'ふいうち', 'じゃれつく', 'ちょうはつ', 'あまえる', 'みがわり', 'まねっこ', 'ギガドレイン']","[81.8, 68.8, 40.2, 39.5, 22.7, 21.7, 21.7, 21.5, 20.6, 8.0]","['へんげんじざい', 'しんりょく']","[79.6, 20.4]","['しんかのきせき', 'こだわりスカーフ', 'いのちのたま', 'バコウのみ', 'きあいのハチマキ', 'きあいのタスキ']","[95.3, 2.2, 1.8, 0.2, 0.2, 0.2]","['くさ', 'どく', 'はがね', 'フェアリー', 'みず', 'ドラゴン', 'ほのお', 'かくとう']","[52.9, 20.6, 5.9, 5.9, 5.9, 2.9, 2.9, 2.9]"
0909-000,9999,909,0,ホゲータ,,ホゲータ,"['なまける', 'おにび', 'かえんほうしゃ', 'あくび', 'のろい', 'みがわり', 'フレアドライブ', 'ひのこ', 'にらみつける', 'たいあたり']","[60.5, 43.6, 37.5, 30.2, 24.6, 22.0, 19.3, 18.6, 17.9, 17.6]","['てんねん', 'もうか']","[70.5, 29.5]","['しんかのきせき', 'きあいのタスキ', 'こだわりメガネ', 'かわらずのいし', 'ねばりのかぎづめ', 'レッドカード', 'オボンのみ', 'のどスプレー']","[80.7, 13.8, 2.3, 1.3, 1.0, 0.3, 0.3, 0.3]","['ゴースト', 'ほのお', 'みず', 'じめん', 'くさ', 'フェアリー']","[35.7, 21.4, 19.6, 16.1, 5.4, 1.8]"
0910-000,9999,910,0,アチゲータ,,アチゲータ,"['なまける', 'おにび', 'かえんほうしゃ', 'あくび', 'ほのおのうず', 'ほえる', 'アンコール', 'のろい', 'バークアウト', 'テラバースト']","[98.6, 71.4, 50.4, 39.6, 38.7, 29.6, 24.8, 12.5, 9.2, 4.2]","['てんねん', 'もうか']","[98.2, 1.8]","['しんかのきせき', 'たべのこし', 'あついいわ', 'おんみつマント', 'かわらずのいし', 'ものまねハーブ', 'しあわせタマゴ', 'こだわりスカーフ', 'イアのみ']","[99.8, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['くさ', 'ほのお', 'ドラゴン', 'ノーマル', 'フェアリー', 'みず', 'ひこう', 'ゴースト', 'あく', 'むし']","[26.4, 23.1, 11.7, 10.3, 9.0, 7.2, 5.3, 4.1, 1.3, 0.6]"
0912-000,9999,912,0,クワッス,,クワッス,"['アクアジェット', 'なきごえ', 'みずでっぽう', 'はたく', 'アクアブレイク', 'アクロバット', 'アクアカッター', 'とっておき', 'まもる', 'けたぐり']","[51.7, 47.7, 43.7, 41.4, 31.8, 18.5, 14.2, 12.6, 11.9, 10.9]","['げきりゅう', 'じしんかじょう']","[78.6, 21.4]","['きあいのタスキ', 'しんかのきせき', 'しんぴのしずく', 'こだわりスカーフ', 'ひかりのこな']","[66.3, 23.9, 4.3, 4.3, 1.1]","['みず', 'ノーマル']","[68.4, 31.6]"
0913-000,9999,913,0,ウェルカモ,,ウェルカモ,"['バトンタッチ', 'フェザーダンス', 'きあいだめ', 'こうそくスピン', 'アクアブレイク', 'はねやすめ', 'アクアジェット', 'アクアカッター', 'はたく', 'なきごえ']","[73.9, 64.2, 39.7, 38.5, 38.1, 37.7, 21.0, 14.0, 13.2, 13.2]","['じしんかじょう', 'げきりゅう']","[86.4, 13.6]","['しんかのきせき', 'カムラのみ', 'せんせいのツメ', 'こだわりスカーフ']","[94.8, 3.4, 0.9, 0.9]",['みず'],[100.0]
0915-000,9999,915,0,グルトン,,グルトン,"['あくび', 'がむしゃら', 'たいあたり', 'すてみタックル', 'しっぽをふる', 'あまごい', 'チャームボイス', 'まもる', 'アイアンヘッド', 'あなをほる']","[51.6, 44.6, 35.3, 33.2, 31.0, 25.5, 21.7, 19.0, 13.0, 10.9]","['アロマベール', 'くいしんぼう', 'あついしぼう']","[76.3, 21.1, 2.6]","['きあいのタスキ', 'しんかのきせき', 'ノーマルジュエル']","[70.6, 20.6, 8.8]",,
0916-000,9999,916,0,パフュートン,オスのすがた,パフュートン(オス),"['あくび', 'ボディプレス', 'ほおばる', 'すてみタックル', 'じならし', 'じゃれつく', 'どろぼう', 'ほしがる', 'ねむる', 'たくわえる']","[68.6, 48.9, 46.5, 27.2, 26.6, 25.0, 23.9, 13.3, 10.4, 9.2]","['とれないにおい', 'あついしぼう', 'くいしんぼう']","[73.6, 22.7, 3.7]","['リュガのみ', 'たべのこし', 'だっしゅつボタン', 'フィラのみ', 'こだわりハチマキ', 'とつげきチョッキ', 'オボンのみ', 'カムラのみ', 'チイラのみ', 'きあいのタスキ']","[22.6, 11.2, 10.1, 7.9, 6.6, 6.2, 6.2, 5.1, 4.7, 2.9]","['フェアリー', 'ゴースト', 'かくとう', 'ノーマル', 'くさ', 'いわ', 'はがね', 'ひこう', 'じめん', 'むし']","[27.9, 21.5, 16.0, 14.2, 5.0, 4.1, 2.7, 2.3, 1.8, 0.9]"
0917-000,9999,917,0,タマンチュラ,,タマンチュラ,"['ねばねばネット', 'カウンター', 'おきみやげ', 'いとをはく', 'ともえなげ', 'フェイント', 'まきびし', 'であいがしら', 'どくびし', 'まもる']","[92.4, 86.4, 68.5, 52.2, 34.4, 12.8, 11.5, 10.3, 8.9, 5.6]",['ふみん'],[100.0],"['きあいのタスキ', 'しんかのきせき', 'いのちのたま']","[80.8, 18.4, 0.8]",['むし'],[100.0]
0919-000,9999,919,0,マメバッタ,,マメバッタ,"['であいがしら', 'ふいうち', 'ダメおし', 'いやなおと', 'にどげり', 'とんぼがえり', 'おどろかす', 'フェイント', 'カウンター', 'シザークロス']","[63.9, 61.1, 52.8, 41.7, 36.1, 33.3, 30.6, 30.6, 22.2, 8.3]","['むしのしらせ', 'いろめがね']","[84.6, 15.4]","['きあいのタスキ', 'いのちのたま']","[80.0, 20.0]","['むし', 'みず']","[66.7, 33.3]"
0921-000,9999,921,0,パモ,,パモ,"['ほっぺすりすり', 'あなをほる', 'かみつく', 'マッハパンチ', 'じゅうでん', 'ほうでん', 'こうそくいどう', 'たたきつける', 'あまえる', 'ワイルドボルト']","[58.6, 37.1, 34.3, 27.1, 22.9, 22.9, 21.4, 20.0, 20.0, 18.6]","['せいでんき', 'てつのこぶし', 'しぜんかいふく']","[53.3, 40.0, 6.7]","['きあいのタスキ', 'しんかのきせき']","[91.7, 8.3]",,
0922-000,9999,922,0,パモット,,パモット,"['ほっぺすりすり', 'スパーク', 'つっぱり', 'ローキック', 'アンコール', 'あまえる', 'かみつく', 'あなをほる', 'かいでんぱ', 'じゅうでん']","[74.7, 46.1, 39.3, 31.8, 26.3, 23.1, 21.4, 18.5, 11.4, 10.7]","['ちくでん', 'てつのこぶし', 'しぜんかいふく']","[58.8, 26.5, 14.7]","['しんかのきせき', 'いのちのたま', 'ふうせん', 'ちからのハチマキ']","[54.5, 24.2, 18.2, 3.0]",['かくとう'],[100.0]
0924-000,9999,924,0,ワッカネズミ,,ワッカネズミ,"['いかりのまえば', 'とんぼがえり', 'アンコール', 'つぶらなひとみ', 'てだすけ', 'はたく', 'エコーボイス', 'でんじは', 'ネズミざん', 'あまごい']","[61.9, 43.0, 43.0, 39.2, 36.2, 34.3, 27.2, 24.2, 15.8, 14.0]","['マイペース', 'にげあし', 'ものひろい']","[91.1, 7.1, 1.8]","['しんかのきせき', 'こだわりスカーフ', 'こうかくレンズ', 'おうじゃのしるし', 'しめったいわ', 'きあいのタスキ']","[70.4, 9.3, 9.3, 5.6, 3.7, 1.9]",,
0926-000,9999,926,0,パピモッチ,,パピモッチ,"['あくび', 'ほえる', 'バトンタッチ', 'ねがいごと', 'まもる', 'こうそくいどう', 'みがわり', 'かみつく', 'まねっこ', 'こおりのキバ']","[89.0, 45.5, 40.8, 37.8, 36.8, 30.1, 21.7, 13.4, 12.7, 12.7]",['マイペース'],[100.0],"['しんかのきせき', 'こだわりスカーフ', 'きあいのタスキ']","[57.4, 34.4, 8.2]",['フェアリー'],[100.0]
